Region,Council,Swim site,Date,Time,Water temperature (°C),Latitude,Longitude
Sydney City,Randwick City Council,Maroubra Beach,07/09/2016,10:30:00,18,-33.948896000,151.257459000
Sydney City,Randwick City Council,Little Bay Beach,07/09/2016,11:40:00,18,-33.979882000,151.251417000
Sydney City,Randwick City Council,Clovelly Beach,07/09/2016,09:45:00,17,-33.914578000,151.267659000
Sydney City,Randwick City Council,Malabar Beach,07/09/2016,11:20:00,18,-33.964360000,151.252247000
Sydney City,Waverley Council,Bondi Beach,01/09/2016,09:10:00,18,-33.891157000,151.278267000
Sydney City,Randwick City Council,Clovelly Beach,01/09/2016,10:00:00,17,-33.914578000,151.267659000
Sydney City,Randwick City Council,Maroubra Beach,01/09/2016,10:20:00,18,-33.948896000,151.257459000
Sydney City,Randwick City Council,South Maroubra Rockpool,01/09/2016,10:40:00,19,-33.953515000,151.258009000
Sydney City,Randwick City Council,Little Bay Beach,01/09/2016,11:15:00,18,-33.979882000,151.251417000
Sydney City,Randwick City Council,South Maroubra Beach,01/09/2016,10:35:00,18,-33.951378000,151.257322000
Sydney City,Waverley Council,Bronte Beach,01/09/2016,09:45:00,17,-33.903087000,151.268790000
Sydney City,Randwick City Council,Coogee Beach,01/09/2016,10:15:00,18,-33.920760000,151.258170000
Sydney City,Waverley Council,Tamarama Beach,01/09/2016,09:35:00,18,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),01/09/2016,10:05:00,17,-33.915646000,151.264558000
Sydney City,Randwick City Council,Malabar Beach,01/09/2016,10:55:00,18,-33.964360000,151.252247000
Sydney City,Randwick City Council,Coogee Beach,26/08/2016,09:48:00,17,-33.920760000,151.258170000
Sydney City,Waverley Council,Bronte Beach,26/08/2016,10:24:00,17,-33.903087000,151.268790000
Sydney City,Randwick City Council,Little Bay Beach,26/08/2016,08:56:00,17,-33.979882000,151.251417000
Sydney City,Randwick City Council,Gordons Bay (East),26/08/2016,10:12:00,17,-33.915646000,151.264558000
Sydney City,Randwick City Council,Maroubra Beach,26/08/2016,09:27:00,17,-33.948896000,151.257459000
Sydney City,Waverley Council,Tamarama Beach,26/08/2016,10:38:00,17,-33.900805000,151.270734000
Sydney City,Randwick City Council,Clovelly Beach,26/08/2016,10:05:00,17,-33.914578000,151.267659000
Sydney City,Randwick City Council,South Maroubra Rockpool,26/08/2016,09:10:00,17,-33.953515000,151.258009000
Sydney City,Randwick City Council,South Maroubra Beach,26/08/2016,09:09:00,17,-33.951378000,151.257322000
Sydney City,Randwick City Council,Malabar Beach,26/08/2016,08:36:00,17,-33.964360000,151.252247000
Sydney City,Waverley Council,Bondi Beach,26/08/2016,10:45:00,17,-33.891157000,151.278267000
Sydney City,Randwick City Council,South Maroubra Rockpool,19/08/2016,09:35:00,18,-33.953515000,151.258009000
Sydney City,Randwick City Council,South Maroubra Beach,19/08/2016,09:40:00,19,-33.951378000,151.257322000
Sydney City,Randwick City Council,Clovelly Beach,19/08/2016,10:25:00,18,-33.914578000,151.267659000
Sydney City,Waverley Council,Bondi Beach,19/08/2016,11:25:00,19,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,19/08/2016,09:20:00,17,-33.979882000,151.251417000
Sydney City,Randwick City Council,Maroubra Beach,19/08/2016,09:55:00,18,-33.948896000,151.257459000
Sydney City,Randwick City Council,Coogee Beach,19/08/2016,10:10:00,19,-33.920760000,151.258170000
Sydney City,Waverley Council,Tamarama Beach,19/08/2016,11:10:00,19,-33.900805000,151.270734000
Sydney City,Randwick City Council,Malabar Beach,19/08/2016,08:50:00,18,-33.964360000,151.252247000
Sydney City,Randwick City Council,Gordons Bay (East),19/08/2016,10:30:00,18,-33.915646000,151.264558000
Sydney City,Waverley Council,Bronte Beach,19/08/2016,10:45:00,19,-33.903087000,151.268790000
Sydney City,Waverley Council,Bondi Beach,15/08/2016,10:22:00,18,-33.891157000,151.278267000
Sydney City,Randwick City Council,Clovelly Beach,15/08/2016,09:25:00,17,-33.914578000,151.267659000
Sydney City,Randwick City Council,South Maroubra Rockpool,15/08/2016,08:30:00,15,-33.953515000,151.258009000
Sydney City,Randwick City Council,South Maroubra Beach,15/08/2016,08:25:00,17,-33.951378000,151.257322000
Sydney City,Randwick City Council,Gordons Bay (East),15/08/2016,09:35:00,18,-33.915646000,151.264558000
Sydney City,Randwick City Council,Maroubra Beach,15/08/2016,08:45:00,18,-33.948896000,151.257459000
Sydney City,Randwick City Council,Little Bay Beach,15/08/2016,08:00:00,16,-33.979882000,151.251417000
Sydney City,Waverley Council,Tamarama Beach,15/08/2016,10:03:00,18,-33.900805000,151.270734000
Sydney City,Randwick City Council,Malabar Beach,15/08/2016,07:37:00,16,-33.964360000,151.252247000
Sydney City,Randwick City Council,Coogee Beach,15/08/2016,09:04:00,17,-33.920760000,151.258170000
Sydney City,Waverley Council,Bronte Beach,15/08/2016,09:47:00,17,-33.903087000,151.268790000
Sydney City,Randwick City Council,Little Bay Beach,09/08/2016,11:30:00,18,-33.979882000,151.251417000
Sydney City,Randwick City Council,Coogee Beach,09/08/2016,09:55:00,18,-33.920760000,151.258170000
Sydney City,Randwick City Council,Malabar Beach,09/08/2016,11:10:00,18,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,09/08/2016,10:30:00,18,-33.953515000,151.258009000
Sydney City,Randwick City Council,South Maroubra Beach,09/08/2016,10:20:00,18,-33.951378000,151.257322000
Sydney City,Waverley Council,Bronte Beach,09/08/2016,09:30:00,18,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,09/08/2016,09:37:00,17,-33.914578000,151.267659000
Sydney City,Randwick City Council,Maroubra Beach,09/08/2016,10:45:00,18,-33.948896000,151.257459000
Sydney City,Waverley Council,Tamarama Beach,09/08/2016,09:15:00,18,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),09/08/2016,09:45:00,18,-33.915646000,151.264558000
Sydney City,Waverley Council,Bondi Beach,09/08/2016,09:00:00,18,-33.891157000,151.278267000
Sydney City,Waverley Council,Tamarama Beach,02/08/2016,09:20:00,17,-33.900805000,151.270734000
Sydney City,Randwick City Council,Malabar Beach,02/08/2016,11:20:00,18,-33.964360000,151.252247000
Sydney City,Waverley Council,Bronte Beach,02/08/2016,09:30:00,18,-33.903087000,151.268790000
Sydney City,Randwick City Council,Coogee Beach,02/08/2016,10:15:00,17,-33.920760000,151.258170000
Sydney City,Randwick City Council,Gordons Bay (East),02/08/2016,09:54:00,18,-33.915646000,151.264558000
Sydney City,Randwick City Council,Clovelly Beach,02/08/2016,09:47:00,17,-33.914578000,151.267659000
Sydney City,Randwick City Council,Maroubra Beach,02/08/2016,10:30:00,18,-33.948896000,151.257459000
Sydney City,Randwick City Council,South Maroubra Beach,02/08/2016,10:48:00,18,-33.951378000,151.257322000
Sydney City,Randwick City Council,South Maroubra Rockpool,02/08/2016,10:40:00,17,-33.953515000,151.258009000
Sydney City,Randwick City Council,Little Bay Beach,02/08/2016,11:38:00,18,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,02/08/2016,09:00:00,18,-33.891157000,151.278267000
Sydney City,Randwick City Council,Clovelly Beach,27/07/2016,07:56:00,15,-33.914578000,151.267659000
Sydney City,Waverley Council,Tamarama Beach,27/07/2016,08:26:00,16,-33.900805000,151.270734000
Sydney City,Randwick City Council,Malabar Beach,27/07/2016,06:43:00,15,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,27/07/2016,07:18:00,14,-33.953515000,151.258009000
Sydney City,Waverley Council,Bondi Beach,27/07/2016,08:37:00,16,-33.891157000,151.278267000
Sydney City,Waverley Council,Bronte Beach,27/07/2016,08:12:00,16,-33.903087000,151.268790000
Sydney City,Randwick City Council,South Maroubra Beach,27/07/2016,07:14:00,16,-33.951378000,151.257322000
Sydney City,Randwick City Council,Maroubra Beach,27/07/2016,07:27:00,16,-33.948896000,151.257459000
Sydney City,Randwick City Council,Coogee Beach,27/07/2016,07:41:00,15,-33.920760000,151.258170000
Sydney City,Randwick City Council,Little Bay Beach,27/07/2016,07:00:00,14,-33.979882000,151.251417000
Sydney City,Randwick City Council,Gordons Bay (East),27/07/2016,08:01:00,16,-33.915646000,151.264558000
Sydney City,Randwick City Council,South Maroubra Rockpool,21/07/2016,09:35:00,19,-33.953515000,151.258009000
Sydney City,Randwick City Council,Little Bay Beach,21/07/2016,10:10:00,19,-33.979882000,151.251417000
Sydney City,Waverley Council,Bondi Beach,21/07/2016,07:50:00,19,-33.891157000,151.278267000
Sydney City,Randwick City Council,Coogee Beach,21/07/2016,08:55:00,18,-33.920760000,151.258170000
Sydney City,Randwick City Council,Gordons Bay (East),21/07/2016,08:40:00,18,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,21/07/2016,08:03:00,18,-33.900805000,151.270734000
Sydney City,Randwick City Council,Malabar Beach,21/07/2016,09:57:00,18,-33.964360000,151.252247000
Sydney City,Randwick City Council,Maroubra Beach,21/07/2016,09:15:00,19,-33.948896000,151.257459000
Sydney City,Randwick City Council,Clovelly Beach,21/07/2016,08:26:00,18,-33.914578000,151.267659000
Sydney City,Randwick City Council,South Maroubra Beach,21/07/2016,09:30:00,20,-33.951378000,151.257322000
Sydney City,Waverley Council,Bronte Beach,21/07/2016,08:15:00,18,-33.903087000,151.268790000
Sydney City,Randwick City Council,South Maroubra Beach,15/07/2016,10:15:00,16,-33.951378000,151.257322000
Sydney City,Randwick City Council,Little Bay Beach,15/07/2016,11:05:00,17,-33.979882000,151.251417000
Sydney City,Randwick City Council,Gordons Bay (East),15/07/2016,09:30:00,16,-33.915646000,151.264558000
Sydney City,Randwick City Council,Coogee Beach,15/07/2016,09:45:00,16,-33.920760000,151.258170000
Sydney City,Waverley Council,Tamarama Beach,15/07/2016,08:50:00,15,-33.900805000,151.270734000
Sydney City,Randwick City Council,Malabar Beach,15/07/2016,10:45:00,17,-33.964360000,151.252247000
Sydney City,Waverley Council,Bronte Beach,15/07/2016,09:07:00,16,-33.903087000,151.268790000
Sydney City,Randwick City Council,Clovelly Beach,15/07/2016,09:15:00,16,-33.914578000,151.267659000
Sydney City,Waverley Council,Bondi Beach,15/07/2016,08:36:00,15,-33.891157000,151.278267000
Sydney City,Randwick City Council,South Maroubra Rockpool,15/07/2016,10:20:00,16,-33.953515000,151.258009000
Sydney City,Randwick City Council,Maroubra Beach,15/07/2016,10:08:00,17,-33.948896000,151.257459000
Sydney City,Randwick City Council,Maroubra Beach,08/07/2016,09:48:00,19,-33.948896000,151.257459000
Sydney City,Randwick City Council,Gordons Bay (East),08/07/2016,08:58:00,18,-33.915646000,151.264558000
Sydney City,Waverley Council,Bronte Beach,08/07/2016,08:38:00,18,-33.903087000,151.268790000
Sydney City,Randwick City Council,Malabar Beach,08/07/2016,10:20:00,18,-33.964360000,151.252247000
Sydney City,Randwick City Council,Little Bay Beach,08/07/2016,10:30:00,19,-33.979882000,151.251417000
Sydney City,Randwick City Council,Coogee Beach,08/07/2016,09:16:00,18,-33.920760000,151.258170000
Sydney City,Randwick City Council,Clovelly Beach,08/07/2016,08:49:00,18,-33.914578000,151.267659000
Sydney City,Waverley Council,Bondi Beach,08/07/2016,08:10:00,18,-33.891157000,151.278267000
Sydney City,Randwick City Council,South Maroubra Rockpool,08/07/2016,09:35:00,18,-33.953515000,151.258009000
Sydney City,Waverley Council,Tamarama Beach,08/07/2016,08:25:00,18,-33.900805000,151.270734000
Sydney City,Randwick City Council,South Maroubra Beach,08/07/2016,09:40:00,18,-33.951378000,151.257322000
Sydney City,Waverley Council,Bondi Beach,05/07/2016,11:10:00,18,-33.891157000,151.278267000
Sydney City,Randwick City Council,Maroubra Beach,05/07/2016,09:40:00,18,-33.948896000,151.257459000
Sydney City,Waverley Council,Bronte Beach,05/07/2016,10:35:00,18,-33.903087000,151.268790000
Sydney City,Randwick City Council,Malabar Beach,05/07/2016,08:52:00,17,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,05/07/2016,09:31:00,17,-33.953515000,151.258009000
Sydney City,Randwick City Council,South Maroubra Beach,05/07/2016,09:25:00,16,-33.951378000,151.257322000
Sydney City,Randwick City Council,Clovelly Beach,05/07/2016,10:15:00,17,-33.914578000,151.267659000
Sydney City,Randwick City Council,Coogee Beach,05/07/2016,10:01:00,16,-33.920760000,151.258170000
Sydney City,Randwick City Council,Gordons Bay (East),05/07/2016,10:22:00,17,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,05/07/2016,10:50:00,18,-33.900805000,151.270734000
Sydney City,Randwick City Council,Little Bay Beach,05/07/2016,09:10:00,16,-33.979882000,151.251417000
Sydney City,Randwick City Council,Little Bay Beach,28/06/2016,09:27:00,17,-33.979882000,151.251417000
Sydney City,Waverley Council,Bronte Beach,28/06/2016,10:59:00,17,-33.903087000,151.268790000
Sydney City,Randwick City Council,Maroubra Beach,28/06/2016,10:07:00,17,-33.948896000,151.257459000
Sydney City,Randwick City Council,South Maroubra Rockpool,28/06/2016,09:49:00,14,-33.953515000,151.258009000
Sydney City,Waverley Council,Bondi Beach,28/06/2016,11:27:00,18,-33.891157000,151.278267000
Sydney City,Randwick City Council,South Maroubra Beach,28/06/2016,09:56:00,17,-33.951378000,151.257322000
Sydney City,Randwick City Council,Coogee Beach,28/06/2016,10:25:00,17,-33.920760000,151.258170000
Sydney City,Randwick City Council,Malabar Beach,28/06/2016,09:03:00,16,-33.964360000,151.252247000
Sydney City,Waverley Council,Tamarama Beach,28/06/2016,11:11:00,18,-33.900805000,151.270734000
Sydney City,Randwick City Council,Gordons Bay (East),28/06/2016,10:47:00,17,-33.915646000,151.264558000
Sydney City,Randwick City Council,Clovelly Beach,28/06/2016,10:47:00,17,-33.914578000,151.267659000
Sydney City,Randwick City Council,Malabar Beach,24/06/2016,09:35:00,16,-33.964360000,151.252247000
Sydney City,Randwick City Council,Coogee Beach,24/06/2016,09:00:00,16,-33.920760000,151.258170000
Sydney City,Randwick City Council,Malabar Beach,23/06/2016,09:02:00,16,-33.964360000,151.252247000
Sydney City,Randwick City Council,Coogee Beach,23/06/2016,08:29:00,17,-33.920760000,151.258170000
Sydney City,Randwick City Council,Coogee Beach,22/06/2016,10:00:00,17,-33.920760000,151.258170000
Sydney City,Randwick City Council,Malabar Beach,22/06/2016,09:17:00,17,-33.964360000,151.252247000
Sydney City,Randwick City Council,Clovelly Beach,21/06/2016,10:25:00,17,-33.914578000,151.267659000
Sydney City,Waverley Council,Tamarama Beach,21/06/2016,09:45:00,17,-33.900805000,151.270734000
Sydney City,Randwick City Council,Maroubra Beach,21/06/2016,11:10:00,17,-33.948896000,151.257459000
Sydney City,Waverley Council,Bronte Beach,21/06/2016,10:00:00,17,-33.903087000,151.268790000
Sydney City,Randwick City Council,Little Bay Beach,21/06/2016,12:20:00,17,-33.979882000,151.251417000
Sydney City,Randwick City Council,Gordons Bay (East),21/06/2016,10:20:00,16,-33.915646000,151.264558000
Sydney City,Randwick City Council,South Maroubra Rockpool,21/06/2016,11:25:00,18,-33.953515000,151.258009000
Sydney City,Randwick City Council,South Maroubra Beach,21/06/2016,11:30:00,17,-33.951378000,151.257322000
Sydney City,Waverley Council,Bondi Beach,21/06/2016,09:35:00,17,-33.891157000,151.278267000
Sydney City,Randwick City Council,Malabar Beach,21/06/2016,12:00:00,18,-33.964360000,151.252247000
Sydney City,Randwick City Council,Coogee Beach,21/06/2016,10:30:00,17,-33.920760000,151.258170000
Sydney City,Randwick City Council,Coogee Beach,20/06/2016,08:50:00,18,-33.920760000,151.258170000
Sydney City,Randwick City Council,Malabar Beach,20/06/2016,08:25:00,17,-33.964360000,151.252247000
Sydney City,Randwick City Council,South Maroubra Rockpool,16/06/2016,09:00:00,16,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,16/06/2016,08:17:00,16,-33.964360000,151.252247000
Sydney City,Randwick City Council,Coogee Beach,16/06/2016,09:38:00,18,-33.920760000,151.258170000
Sydney City,Randwick City Council,Clovelly Beach,16/06/2016,09:59:00,18,-33.914578000,151.267659000
Sydney City,Waverley Council,Bronte Beach,16/06/2016,10:23:00,18,-33.903087000,151.268790000
Sydney City,Randwick City Council,Gordons Bay (East),16/06/2016,09:55:00,18,-33.915646000,151.264558000
Sydney City,Waverley Council,Tamarama Beach,16/06/2016,10:40:00,18,-33.900805000,151.270734000
Sydney City,Randwick City Council,South Maroubra Beach,16/06/2016,08:58:00,17,-33.951378000,151.257322000
Sydney City,Randwick City Council,Maroubra Beach,16/06/2016,09:13:00,18,-33.948896000,151.257459000
Sydney City,Waverley Council,Bondi Beach,16/06/2016,11:00:00,19,-33.891157000,151.278267000
Sydney City,Randwick City Council,Little Bay Beach,16/06/2016,08:37:00,17,-33.979882000,151.251417000
Sydney City,Randwick City Council,Gordons Bay (East),09/06/2016,10:30:00,18,-33.915646000,151.264558000
Sydney City,Randwick City Council,Maroubra Beach,09/06/2016,09:30:00,18,-33.948896000,151.257459000
Sydney City,Randwick City Council,Little Bay Beach,09/06/2016,09:05:00,18,-33.979882000,151.251417000
Sydney City,Waverley Council,Tamarama Beach,09/06/2016,11:27:00,18,-33.900805000,151.270734000
Sydney City,Randwick City Council,South Maroubra Rockpool,09/06/2016,09:23:00,18,-33.953515000,151.258009000
Sydney City,Randwick City Council,Malabar Beach,09/06/2016,08:45:00,18,-33.964360000,151.252247000
Sydney City,Randwick City Council,Clovelly Beach,09/06/2016,10:47:00,18,-33.914578000,151.267659000
